tweet_id,label,tweet
8.02E+17,0,if dem like make dem fire katapot dem go just chop panadol tire url
4.25E+17,1,maybe i should take a tylenol every night got the best sleep ever finally
6.15E+17,1,for anybody that cares advil liquigels are not to be chased by wine thankmelater
6.97E+17,0,i hate peyton manning and his steroid using ass but this is great url
7.19E+17,0,user_mention the best ones are the methadone heads who sweaar methadone isnt a drug
7.47E+17,1,so effing sick advil cold and sinus vitamin water and bed for me today
6.39E+17,0,user_mention user_mention user_mention some of us good luck beating tam and arizona in november
6.39E+17,0,user_mention user_mention user_mention user_mention user_mention gnite sweetumses im out sleeping with prince valium tonight
6.29E+17,0,teething is having tylenol in hands at all times and only being able url
5.79E+17,0,seriously i hate xanax and his bullshit he doesnt even get me new followers
7.60E+17,1,just inhaled my lunch alot of ibuprofen in seconds flat happy troy dance intensives
6.43E+17,0,all i needed was some henny and a lil promethazine i wouldve been straight
4.41E+17,0,no fair they were ejecting ivan with steroids thats why he was so strong
6.40E+17,0,dear mr steroids screaming beside me you look like johnny bravo go fuck yourself
4.74E+17,0,user_mention user_mention thats what i like to hear alex now go do those steroids
8.11E+17,0,two handfuls of cashews is the therapeutic equivalent of a prescription dose of prozac
7.60E+17,0,hopefully hell have a nice tylenol sleep and youll get some time to yourself
6.38E+17,1,omg norco time she just killed my back playing like that ughh old mommy
6.37E+17,1,they gave me norco on an empty stomach now i cant stop throwing up
8.11E+17,0,if i decide to take her i will definitely give her tylenol before hand
6.40E+17,0,i need like xanax and shots of vodka for the afternoon i just had
6.40E+17,1,xanax make me forget everything so i dont even know what ima know tomorrow
6.49E+17,0,norco taken ice pack on wrist sadsauce attitude deployed this shit needs to end
6.37E+17,1,def gone have to take an ambien tonight i wont be able to sleep
6.40E+17,0,user_mention user_mention user_mention user_mention ok everyone my shoulders dislocated on morphine shh notifications publichealth
6.43E+17,0,i reed up on my reefer xanax got me sleeper leaner by the liter
6.48E+17,1,albuterol makes me feel wired but like im just trying to breathe better here
5.03E+17,1,advil exedrin and drinks later why the fuck is my headache still killing me
6.41E+17,0,brie ass up to pointin at shit she want tam bout hmm hmm hmm
6.42E+17,0,i was ranting to my mom and she goes want a xanax k mom
6.44E+17,1,extra strength tylenol and it still feels like i have knives in my back
6.68E+17,1,first night on mbu i took a diazepam listened to this and cried url
4.37E+17,1,if not for tylenol pm i wouldve never been able to sleep last night
6.45E+17,1,user_mention omfg that sucks lol im just sweaty and my adderall makes me sweatier
6.41E+17,0,even though i dont do it anymore xanax will always be my bae lolol
5.47E+17,0,guy at the gym just hit on me better luck next time steroid man
5.86E+17,1,user_mention all good no malaria treating a possible ear infection with steroids and antihistamines
6.44E+17,0,user_mention youre welcome emo_pos dont forget tylenol and have some yogurt thats always yummy
6.39E+17,1,how i be feeling after i take an ambien to help me sleep url
6.48E+17,1,tw dont feel good at all not thinking rationally i think its the prozac
6.43E+17,0,user_mention im having an eye doctor appt on monday to get cleared for plaquenil
6.37E+17,1,i love my xanax lol fuck you panic attacks you own me no more
6.37E+17,1,im feeling the vicodin my back feels better go ahead and end this mets
6.47E+17,0,drugs future be on weed promethazine and codeine percocet adderall molly xanax futurehive whatatimetobealive
6.37E+17,1,user_mention yes cymbalta freaked me out im hoping ill get yrs out of humira
3.47E+17,1,popped more paracetamol and strepsils i want to feel again hate being ill emo_neg
7.03E+17,1,literally had to take like tylenol just to feel better n break my fever
6.39E+17,1,when youre so hungover you immediately take a xanax and go back to bed
5.71E+17,0,i dont need your fucking flonase commercial to tell me that is greater than
6.11E+17,0,letlotlos baby talk game is on steroids cant keep her quiet during soapies anymore
6.40E+17,0,user_mention i dont really like the ggs the ones that say xanax r better
5.18E+17,1,damn xanax jus cleared my head n made me happy my anxiety been outrageous
7.73E+17,0,abled ppl have such little pain that tylenol can fix it what a concept
6.44E+17,0,night world firdhaus abah mama siblings ibu ayah future in law firdhaus ily imysm
6.33E+17,1,spending pt breaks trying not to move and praying this advil kicks in soon
4.52E+17,1,omg my mother was right wine and advil is the best remedy for cramps
6.98E+17,0,this is how yall xanax monsters be looking and dont even know it url
6.41E+17,1,i red up on my reefer xanax got me sleepy leann by the liter
3.21E+17,0,user_mention mans poodles turn out to be rodents injected with steroids url in austin
7.69E+17,1,hopefully this tylenol does it job because this pregnancy have me with bad toothaches
6.39E+17,0,made it back to my room holy fuck do i need an ativan or
5.23E+17,0,user_mention nope infant tylenol and some cold teething rings or washcloths work well though
6.47E+17,1,week after a few days of prednisone and benedryl to get the swelling down
6.39E+17,1,user_mention they gave me percocet for it im allergic to codeine ibuprofen aspirin tho
6.36E+17,1,no one could sit through this math packet without like redbulls and an adderall
6.42E+17,1,today i am a mixture of burger king valium hour sleep and excitement surprisevisit
1.79E+17,1,user_mention just saw this ahaha shoulda called i just took the normal tylenol ha
6.43E+17,0,my momma threw away my xanax bc she said she thought they were old
6.39E+17,1,i red up on my reefer xanax got me sleeper leaning by the liter
6.41E+17,0,user_mention the album now watch me put the beat to sleep like a valium
6.38E+17,0,were all chemicals vitamins minerals plus vicodin and inner tubes wrapped around the arm
6.38E+17,0,user_mention was he wearing a kilt and tam oshanter and pretending to be scottish
6.39E+17,0,user_mention user_mention user_mention nomas cambia el barca to real and yes things we hate
6.49E+17,0,lol comment of the month i do have that methadone look dont i url
6.38E+17,1,of dye injected into my shoulder really harshed my cool valium buzz mri dislocatedshoulder
6.41E+17,0,omg this house is back to normal ibus angry at a time like this
7.89E+17,0,someone gave trump half a xanax and said go get em big guy debate
6.44E+17,0,scott walker looks like he finished his first six pack and third xanax gopdebabte
6.31E+17,0,i am cait is such an odd show everyone seems like theyre on valium
1.65E+17,1,the ibuprofen and benadryl i took last night got me tired as hell today
8.07E+17,1,just took ibuprofen sudafed and a coffee chaser at am hows your day going
4.45E+17,0,last night was mad trill im fresh out of advil jesus grab the wheel
6.77E+17,0,one child on antibiotic eye drops and the other on steroids merry bloody christmas
6.44E+17,0,user_mention user_mention user_mention user_mention govt funds to medical that supply is against my religion
6.41E+17,0,this unicorn sitting next to me is saying that i took too many vicodin
6.40E+17,0,old pains was the feels they dont define me haha tam ba lyrics milagrobyjasondy
5.78E+17,1,what is sleep i took tylenol pm im still awake i just want rest
7.64E+17,0,any suggestions for a teething baby other than infant tylenol wet rags teethers popsicles
6.42E+17,0,literally ill have to take like xanax before the concert but worth it user_mention
6.40E+17,0,user_mention user_mention cymbalta doesnt sound fun to come off of im on that atm
6.39E+17,0,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention my dying dad was denied morphine
4.31E+17,1,ive had a headache all day tylenol regular strengh does not work for shit
6.11E+17,0,user_mention user_mention no one does as much as millie she needs xanax a day
7.95E+17,0,preeas little sister said the strongest drug shes taken is tylenol im dead af
8.23E+17,0,youre welcome helps my little dude with his ears thank god flonase went otc
6.36E+17,0,the valium would be bomb right now but only one narcotic at a time
6.43E+17,0,i shoulda bought it earlier less synth more guitar sorry dad emo_neg firstworldproblems valium
2.52E+17,1,nyquil and ibuprofen is the only way ive been able to sleep this week
4.87E+17,0,user_mention im sitting up here hurting but refuse to take some you me both
6.03E+17,1,tylenol is suppose to help but i think thats a lie because nothing helps
3.31E+17,0,john told me that i look like my period is on steroids thanks lol
6.68E+17,0,terry took four benadryl and a tylenol pm boy about to sleep for dayss
4.99E+17,1,worst pain ever steroid injections in your bum pregnancy so much fun not neveragain
7.06E+17,0,user_mention user_mention ya chocolatecovered tylenol iis candycoated tylenol iis potato chipflavoured tylenol iis emo_pos
5.68E+17,0,its time for cher to get more tylenol but i dont wanna wake her
4.15E+17,1,user_mention yess i get migraines tylenol wasnt helping so my doctor gave me medicine
6.39E+17,0,ive been sleeping all day long what i need is only my ibu rn
7.50E+17,0,person to say tel aviv is like miami but on user_mention lets go bruh
4.28E+17,0,user_mention i think tylenol is allowed so go ahead but not too many lol
6.38E+17,0,user_mention could really use a valium right now ahh too much anxiety questforthecup gostarsgo
7.19E+17,1,ive taken maad ibuprofen and it hasnt helped at all its been days now
6.40E+17,1,just left the hospital still feelin that morphine wish i could take some home
6.41E+17,0,ill mix it up with some adderalls and wait to get to the top
6.41E+17,1,this unicorn sitting next to me is saying that i took too many vicodin
6.14E+17,0,cucumber slices topped with hummus on steroids horseradish garlic pesto nectarine strawberry plantpower url
6.36E+17,1,i dont know how kids get through college with out adderall kudos to yall
6.44E+17,0,the incredibly talented opera singer jamie barton and ars lyrica were so great tonight
7.87E+17,0,i hear theyre investigating the possibility of suspending him for implied steroid usage url
5.90E+17,0,im a quilting machine talking about a prozac quilt on the blog today url
7.96E+17,0,conway looks like shes been hitting that bottle of xanax all fucking day jesus
6.36E+17,1,takes ritalin to go to school n get shit done doesnt go to school
7.79E+17,0,bradley former doctor questions use of banned steroid dr prentice steffen cyclist was url
6.44E+17,0,having to overdose on sertraline just to keep my sanity at a normal level
6.55E+17,0,bypassing internet controls with alwayshome its not vpn its vpn on steroids via reddit
4.83E+17,0,user_mention user_mention user_mention user_mention user_mention banana penicillin liquid strawberry paracetamol liquid orange vit c
6.41E+17,1,this percocet got me high its taking forever to take away the pain though
8.22E+17,0,dont be mad at me just because your obamacare doesnt cover your xanax sharon
6.39E+17,0,happy first day of school soma user_mention and west orange have a great year
8.10E+17,0,dont know what you did but ibuprofen and ice is a good general palliative
7.61E+17,1,i cannot even begin to express how remarkably effective tylenol is like for real
6.42E+17,0,oh gdi lyrica why is it that my husbandos also describe me almost perfectly
3.37E+17,0,she thought you were supposed to bite into the liquid motrin pill omg user_mention
6.36E+17,1,user_mention ah yes you see thats why user_mention helps i am on citalopram xx
5.48E+17,1,back to bed until this headache goes away this tylenol needs to kick in
6.38E+17,1,user_mention user_mention xanax makes the impulses of my brain not work i feel thx
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
6.39E+17,0,is kleenex a sponsor on this tour user_mention what about xanax i cant deal
6.47E+17,0,i wanna know who owns nexium just so i understand how his brain functions
3.31E+17,0,just took what user_mention calls mexican advil ready to go on a fuckin ride
7.98E+17,0,literally people came to pick up xanax they about to go make some money
6.39E+17,0,my friend is having a rant session i told her to take a xanax
2.15E+17,1,advil p.m you can please kick in anytime now thank you with love jessica
5.58E+17,1,hate taking paracetamol it makes mee feel sick but this toothache is a pain
7.99E+17,0,a7 vicks dimetap mucinex and good ole tylenol are staples in our home coldfluandyou
8.09E+17,1,one ibuprofen a day for three days isnt enough to damage your stomach right
6.12E+17,0,hopefully she dont get no fever giving her tylenol before her shots this time
7.94E+17,1,that ibuprofen took forever to kick in but im feeling a little better now
6.42E+17,1,xanax barz ambiens tylonal3s all in my system i cant feel a motherfuckin thing
6.41E+17,0,sittin on the couch in my underwear waiting for the prozac to kick in
7.66E+17,0,i need some rt user_mention tylenol pm s be having me in a coma
6.40E+17,0,user_mention user_mention im waiting for things to get real before i take my prozac
6.43E+17,0,they gave me vicodin and i dont understand why people like it so much
6.44E+17,1,user_mention user_mention user_mention i also use topamax to control them only side effect weightloss
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
8.19E+17,0,hope tonight is better i did ibuprofen for r those front teeth are rough
6.47E+17,0,its im thinking bout my fucking niggas im bout to pop to xanax now
3.94E+17,0,my chicken tender on steroids aww damn i gotta stop fucking with tyson lol
3.25E+17,1,one time my valium pills would work now they aint doing nothing for me
4.77E+17,1,a new level of fucked up i hate how these tylenol makes me feel
6.75E+17,1,i have genuinely never had a headache like this before paracetamol is not working
6.27E+17,0,compelling new study says avoid tylenol after vaccinations kids medicine parenting children momlife url
6.39E+17,1,took adderall at pm and ive never regretted anything so much in my life
6.40E+17,0,user_mention back in high school he worked at a drug store smokes and valium
6.41E+17,0,user_mention user_mention depends on the drug hctz toss it oxycodone back in the bottle
8.03E+17,0,last night was mad real im fresh outa advil jesus grab the wheel drake
6.49E+17,0,user_mention no half a xanax every other couple days would be ok no alcohol
6.42E+17,0,someone definitely just offered me some xanax to take before the wedding tomorrow lmao
7.64E+17,0,remember how much we hate lance armstrong cause of all the steroids he did
7.18E+17,1,pulled a nurse jackie and chewed my ibuprofen instead of just swallowing it lmfao
5.07E+17,0,this bitch admitted she took a bunch of xanax before work excuse me what
6.40E+17,0,day course of norvasc is my new treatment for asymptomatic hypertension in healthy worrywarts
6.44E+17,0,if i miss one night of prozac does the time start over or nah
7.99E+17,0,drink lots of fluids to prevent dehydration take tylenol to reduce fever and pains
1.97E+17,0,user_mention steroid shot in the derriere almost passed out user_mention had one of those
7.83E+17,0,meanwhile they give him motrin and dip for an hour and a half bruh
7.33E+17,0,why every new rapper sound like they popped xanax before getting in the booth
6.98E+17,0,pray for elias he has pneumonia and has to take steroids and breathing treatments
4.67E+17,0,user_mention rotating tylenol with another medicine may help too poor baby thats the worst
6.36E+17,0,user_mention no i would have sent poisoned ones propranolollaced ones yes it was me
7.20E+17,1,i took tylenol an hour ago and it still hasnt done shit for me
6.39E+17,1,took ritalin from a total stranger tonight and i wonder why i feel weird
7.00E+17,0,user_mention user_mention nvm super muscular girls like bodybuilding steroid girls that can suplex me
6.43E+17,0,i asked for some bbq shapes earlier now im asking for some valium libspill
6.42E+17,0,user_mention those amitriptyline are antidepressants ironically theyre meant to help with the nerve pain
5.07E+17,0,lets do xanax burn each other w lighters first one to quits a pussy
6.41E+17,0,user_mention hehe i dont hav some and only valium that can work for me
6.43E+17,0,user_mention user_mention user_mention user_mention judging by the performance so far it should be prozac
5.25E+17,1,my head is pounding and ibuprofen isnt working i really dont like being sick
7.24E+17,0,babies exposed to paracetamol more prone to develop asthma as children study indicates url
6.46E+17,0,im so bored i literally just want a xanax so i can pass out
6.40E+17,0,a snails venom could make a painkiller more powerful than morphine and its nonaddictive
6.48E+17,0,call me old fashioned but i believe friends should share their valium with friends
6.42E+17,0,user_mention my dog has her own script for xanax and so do i lifefail
6.41E+17,0,no more xanax for this guy niggas slept all day sheesh that american blend
4.39E+17,0,i would rather be a whore than have rotten teeth or be on steroids
5.42E+17,0,canny believe that masons been no well for weeks steroids and antibiotics havent worked
6.44E+17,1,you know theres something wrong when even ambien cant even put you to sleep
8.10E+17,0,you should take paracetamol then two hours later take ibuprofen never wears off then
7.35E+17,0,i got problems bigger than these boys but the problems they be on steroids
7.07E+17,0,ask dr bob oxycontin resolutions cracked nails thinning hair ask dr bob url url
6.39E+17,0,user_mention user_mention user_mention do you approve of that shirt in the bottom left tam
6.36E+17,0,now what if i would have overdosed on percocet last night and killed myself
7.25E+17,0,new blog posted research suggests ibuprofen doesnt increase bleeding risk after plastic surgery url
6.42E+17,1,i red up on my reefer xanax got me sleepin leanin by the liter
6.40E+17,0,i live minutes away from in n out like wtf tam go get some
4.95E+17,0,user_mention mainly gripe water and orajel tylenol on the odd days and teething rings
6.37E+17,0,mom if your nose starts hurting really bad i can slip you som lortab
6.39E+17,1,user_mention user_mention that is what i take was on mtx orencia nearly killed me
7.76E+17,0,getting out today drew had troubles breathing and needed some ventalin all good now
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
6.40E+17,0,user_mention i just want to wear normal sunglasses and dance in the rain lasix
3.05E+17,1,this no sleep shit had come to an end thankyou advil pm zz goodnight
6.46E+17,0,only u go smoke kush come take tramadol gal i pity ur future sha
6.41E+17,0,noescape was so good but you probably want to take some valium with you
8.22E+17,0,maybe try something not as strong like tylenol or motrin hope you feel better
6.44E+17,0,ben carson is clearly getting his sponsorship from lunesta wake up look alive gopdebate
4.64E+17,0,cool calm just like my mam with a couple of valium inside her palm
7.63E+17,0,i did ibuprofen and tylenol and a gum gel he stayed up until sob
8.12E+17,1,yall this headache aint going no where like this motrin needs to kick in
5.14E+17,0,panadol postan voltaren paracetamol ni semua buat mata aku bengkak takboleh makan hadooi la
4.66E+17,0,study finds thyme essential oil beats ibuprofen for pain relief health impact news url
6.57E+17,1,literally counting down the minutes until i can have some more paracetamol sickness heartburn
7.51E+17,1,this is my last night having to take a stupid steroid before bed icantsleep
7.32E+17,0,she meant to take tylenol but grabbed the codeine pills from the medicine cabinet
6.43E+17,0,user_mention had benadryl and some user_mention good vibes is this what valium is like
4.62E+17,0,user_mention yea whatever you like and take a ibuprofen everyday for aleast a week
5.47E+17,0,its about time for him to get up that motrin got him gone url
6.50E+17,0,user_mention drink water take some ibuprofen before bed whats the worst that could happen
6.40E+17,0,user_mention i saw that tonight at lord george in soma i stuck to cocktails
6.44E+17,0,chris berman in true preseason form i see and trent dilfer needs a xanax
6.41E+17,1,a full ambien and im not even drowsy tomorrow morning is gonna be brutal
3.57E+17,0,i think joe gorgas anger issues come from steroids not his sister roidrage rhonj
5.50E+17,0,user_mention user_mention user_mention you yeah i got the worst headache go take some tylenol
3.02E+17,0,user_mention weve decided were gonna go this weekend are we gonna need ativan emo_pos
6.49E+17,1,doing a whole lot better since i took the zofran and norco thank god
5.11E+17,0,user_mention we have concluded it is my back not kidneys advil still not good
6.39E+17,0,if you do xanax and spell it with a z youre probably a fuck
6.93E+17,0,he made me realize im crazy and put my pull up game on steroids
6.41E+17,0,user_mention i also took klonopin before i went in to hear my diagnosis ahah
7.78E+17,0,next time i get a cold treat it by using advil sponsored advilsinuscrowd url
6.37E+17,0,user_mention there you are o ye of clever hashtag i saw ambien started drooling
5.54E+17,0,user_mention user_mention oh i told her already she needs a steroid and antibiotic shot
6.44E+17,0,prozac the clown has been retired new show soon to come djinns den youtubedjinnsden
4.69E+17,0,shawtys heart is on steroids because her love is so strong selfiesfahdays brownhair url
5.83E+17,1,my first course of breakfast this morning was two tylenol advil and an osteobiflex
6.45E+17,0,my son might have a fever gave him tylenol but he threw it up
4.92E+17,0,user_mention rubs your back gently do you want me to find you some tylenol
6.95E+17,0,user_mention poor a liquid advil on top of it its gone go away quick
2.75E+17,1,took mg ibuprofens they havent done shit hurry up walgreens i need my vicodin
6.67E+17,0,the sickest day ever giveaway on the blog today url sickestdayever advilatwork advil url
6.44E+17,0,user_mention it only takes tylenol or more to cause a heart attack or stroke
5.19E+17,0,user_mention baby fever well imma need you to take some ibuprofen and get better
6.39E+17,0,yea keep playing the viagra and cialis commercials because i wasnt depressed enough tonight
6.42E+17,0,talking about xanax in class and a girl goes what does xanax even mean
8.18E+17,0,lolol shower advil drink a lot water coke greasy food beer in that order
6.39E+17,1,on the upside my anxiety is almost completely under control yay for venlafaxine mentalillness
2.99E+17,0,as i read about brauns connection to ped clinic my son is inhaling steroids
6.45E+17,1,i took a norco last night i just now woke up holy fuckk lol
1724773014,0,user_mention sugar crashes and ibuprofen what kind of trouble are you getting yourself into
6.40E+17,1,user_mention zoloft didnt work well on me before so the doc suggest me luvox
5.74E+17,1,steroid course complete just got to let god heal me now opticneuritis scariesttimeofmylife scarierthanliverresection
6.43E+17,0,user_mention hope they havent given you naproxen i found better get well soon xx
6.38E+17,0,whenever i feel depressed i remind myself we sold cesc and bought rakitic prozac
6.42E+17,0,pain wednesday hip norco send boobs and tacos or just some cheese im easy
2.83E+17,0,last night was mad real sunglasses and advil privateryan girls stlucia tkshb ladyhack url
7.75E+17,0,think of all the ibuprofen you took food yup definitely esophageal erosion at minimum
6.00E+17,0,in so much pain but really do not believe in paracetamol or pain killers
7.35E+17,0,hell yea and her voice lord jesus she sounds like a man its steroids
6.40E+17,0,i need someone to bring some dabs a norco and some chamomile tea stat
7.79E+17,1,this prednisone stuff they have me on taste so nasty and hurts my head
6.46E+17,1,user_mention user_mention id recommended should handle any infection pred will reduce swelling if it
6.39E+17,0,more followers when posting ir content on social media channels by user_mention research user_mention
8.20E+17,1,i just had to take infant tylenol im just upset at life right now
6.49E+17,0,the scenario the opiate addicts start on prescription pain pills like vicodin or oxycontin
3.25E+17,0,user_mention what david lynch and tylenol can tell you about the brain url user_mention
6.40E+17,0,user_mention user_mention morphine and weed and you wont feel a damn thing my friend
6.39E+17,0,years ago today the ny racing and wagering board approved the use of lasix
6.43E+17,0,looking at flights to holland ugh im going to need all of the xanax
4.86E+17,0,couple of advil relax chill at a stand still with how bad i feel
3.28E+17,1,extra strength tylenols later and i still have a migraine this cant be normal
6.40E+17,0,this is worse than the challenge at least id be high fuck yuu sickness
6.41E+17,0,odomoodo then ibu dey spoil there for some movie inside i no dey fit
7.28E+17,0,lol yes but breastfeeding is taking me out lol appetite on steroids smh url
5.91E+17,0,user_mention poor baby have you guys tried rubbing tylenol on his gums works wonders
6.47E+17,0,all sd females wanna do is pop xanax pills and twerk on party buses
6.46E+17,1,i got taken off of xanax clap for me clap for me it sucked
3.14E+17,0,user_mention damn drink like an advil or something and i know i haventt gonna
6.44E+17,0,me takes two tylenol every morning bc school is a pain in my ass
4.92E+17,0,markeugene90 wjat is this looks like a cave cricket on steroids its huge url
6.19E+17,0,between the baby panadol bonjella and cuddles this kid shouldnt feel a damn thing
6.41E+17,0,wish i had ativan to take before getting in the car with my grandpa
6.42E+17,1,user_mention diazepam and amitriptyline making me feel pretty down tbh considering not taking them
7.56E+17,0,mosquitos out here are in steroids not been bitten so much in my life
6.04E+17,0,a small popcorn thats like taking one advil get out of here amy schumer
6.45E+17,1,user_mention a couple of tylenol pms will help its part of my nightly ritual
6.42E+17,0,tonights one of those nights where i could use some nyquil or an ambien
6.44E+17,0,vista makes me want to drop out of school and become a viagra salesman
3.69E+17,0,zofran for nausea muscle relaxer and ibuprofen for rib pain a very loopy poopsikins
3.79E+17,1,cough drops vicks tylenol cold netflix ice cream are my bestfriends right now emo_pos
6.41E+17,0,no bike commute in bed world of pain dodgy balls tramadol is my friend
6.39E+17,0,forever feeling like an old lady bc i have to take prilosec otc daily
2.84E+17,1,just left the hospital they got me taken perks and oxycodone smh im floatin
6.40E+17,0,user_mention user_mention unis look like they gave an adderall fueled jake bones creative control
7.75E+17,1,just hit hour of this migraine headache and ive had approximately of acetaminophen today
7.15E+17,1,finished lot of antibiotics and steroids on sunday and now cough has returned asthma
8.12E+17,0,it comes out nexttuesday yes hell b off meds then.hes on and ibuprofen busy
5.53E+17,1,ok so that steroid shot that doc gave me has got me wide awake
6.41E+17,1,ugh why did they have to prescribe me percocet it makes me so loopy
6.42E+17,0,im serving you xanax and the lean the neighborhood pharmacist i serve you codeine
1.31E+17,0,advil and more great matchups from url advil and more from url conti url
8.00E+17,0,tylenol has been hyping my child up when its suppose to knock her out
3.68E+17,1,booze for user_mention before the flight advil for me fearofflying booze friends dubai url
6.40E+17,0,im coming up on tweets when do the benefits and the ativan kick in
6.48E+17,0,i think we all need some valium and a little lie down now thisisengland90
6.86E+17,0,imagine i stayed up till a.m cos kamos story had my feelings on steroids
6.36E+17,0,user_mention now what if i would have overdosed on percocet last night and killed
8.01E+17,1,inhaler steroids antibiotics calcium tablets my epilepsy meds i am well and truly rattling
6.39E+17,0,rabbit food time in an effort to feel human again show me the tramadol
7.90E+17,0,watching cnn and this girl just described heroin as an orgasm on steroids lol
6.37E+17,1,ive been on seroquel for years and gained pounds im sick of this shit
6.42E+17,0,prozac fluoxetine has a long half life in comparison to other mentalhealth pharmacist pharmacy
6.44E+17,1,i reed up on my reefer xanax got me sleeper leaner by the liter
6.40E+17,0,some need prozac some need adderall i need pot whatever helps get a person
4.43E+17,0,user_mention cialis viagra prozac many more medications that do not require a prescription eva
7.89E+17,0,yeah im bringing some tylenol so hopefully that will help if she gets achy
7.80E+17,1,everyday i wake up with my cold worse and worse and tylenol doesnt work
7.20E+17,0,waiting for her to wake up so i can give her some more tylenol
6.40E+17,0,yo go turn up the tv valium i dont think it works like that
6.41E+17,0,user_mention theyre horrible i dont understand why someone would take adderall versus smoking marijuana
6.42E+17,0,might as well be on a xanax with how emotionless i feel right now
8.21E+17,0,can someone photoshop him sprinkling prozac and abilify for me its my mood url
7.85E+17,1,i swear that steroid shot got me feeling so much better than i was
5.16E+17,1,i had to take a milligram ibuprofen this morning because the headache was real
6.42E+17,1,outofspoons cant sleep thanks to prednisone for neuro respiratory crap up at for work
6.44E+17,0,user_mention dearest ibuyou too take care drink more fluids n stay indoors user_mention user_mention
6.38E+17,1,as soon as i took a sip of thot juice the xanax kicked in
6.41E+17,1,night peeps i can feel my ambien telling my brain to sleep play nice
6.22E+17,0,user_mention antidepressants paroxetine or fluoxetine early in pregnancy increase risk of birth defects url
6.80E+17,0,user_mention at least theyre prepared get you some steroid jabs youll do great x
6.44E+17,0,morphine in that neb straight away utterly horrible seeing people getting injured like that
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
6.40E+17,0,user_mention yes glad they are out but still in pain norco is my friend
6.36E+17,0,user_mention im really enjoying the lorien legacy books better than the bzrk ones emo_pos
6.45E+17,0,its funny old men really come to the pharmacy spending on one viagra pill
2.78E+17,0,christmas gives me major baby fever does tylenol work for this kind of fever
6.40E+17,0,im gonna take two percocets for my body and a xanax for my mind
6.45E+17,1,goldengirls percocet ativan and in bed for hours but no painsomnia sucks spoonielife url
7.54E+17,0,who would have thought the guy who looks like a human refrigerator took steroids
7.86E+17,0,my doctor wants to put me on xanax but im not about that life
6.14E+17,0,pharmacy times just named advil the pharmacist recommended brand for headaches url fastadvilfanatics sponsored
6.97E+17,0,someone please bring my twin ginger ale and advil plz and thank you user_mention
2.43E+17,0,welfare agencies missed chances to save toddler who died of methadone mailonline url url
6.41E+17,0,user_mention i figured i jet it a lot lam jam bam tam literally everyday
6.39E+17,0,user_mention user_mention not really sure viagra users are getting that many women pregnant though
5.94E+17,0,the mcdonalds on arthur ave e tremont is terrible shit is methadone central wtf
6.40E+17,0,it tastes amazing and imo the best stout weve made abv and ibu chewy
6.72E+17,0,you need user_mention its like sticky notes on steroids and its free url ilovelists
6.44E+17,0,user_mention keep your chin up kiddo hopefully a clean break thank god for morphine
6.65E+17,0,user_mention user_mention a bit yes sleep and tylenol also because deya asked for it
6.39E+17,1,my head hurts so bad i just want babes cuddles and a xanax plzz
6.38E+17,0,well jitsu was watashi was ep had a shokugeki no soma foodgasm moment o.o
8.03E+17,1,im still tired im not taking tylenol pm no more i cant shake back
6.46E+17,0,yellow school bus but they white michael myers xanax bars michael myers michael myers
5.51E+17,1,only being able to take tylenol sucks because it really didnt help my headache
4.94E+17,1,user_mention i tried to take tylenol for the pain that shit does not work
6.41E+17,0,user_mention just when i thought there couldnt be anything more useless than morphine ivp
8.19E+17,0,grieving families of friends who died from blue plague valium demand action url url
6.43E+17,0,this unicorn sitting next to me is saying that i took too many vicodin
6.44E+17,0,why is everyone in my family always so cranky like take a xanax please
5.66E+17,0,i told tressie to take a tylenol and she replies with im done url
6.39E+17,0,user_mention ah didnae ken theyd made tam oshanter intae a video game he chuckles
6.43E+17,1,well i took ambien and stayed up too long so now im seeing things
6.95E+17,0,anxiety meds valium xanax and ativan may not lead to dementia suggests study url
6.40E+17,0,nigga be taking oxycodone ohh lord thats why my brother be sounding like that
6.36E+17,1,turns out doubling fluoxetine makes me fall asleep pretty heavily only woke up once
2.99E+17,0,user_mention try taking a few acetaminophen pm tablets and a cup of milk a
6.38E+17,1,i reup on my refer xanax got me sleeping the lean got me leanin
4.13E+17,1,got a steroid shot in my ass today at urgent care painful sick ugh
7.69E+17,1,def had to take a ibuprofen for this headache i clearly need more rest
7.25E+17,1,i took a tylenol pm almost three hours ago and im still not tired
7.74E+17,0,who needs tylenol pm when you could have glasses of wine and a blunt
6.39E+17,0,user_mention numpang jual poppers lube viagra supplement dildo pelicin vakum sex toys lainnya invite
5.15E+17,1,me and mandy are for real drunk off advil pm lol this is hilarious
4.81E+17,1,i drank cups of water just took a tylenol lets see if that works
6.40E+17,0,user_mention opiate derivatives such as perkiset and lortab are how he keeps a job
7.94E+17,1,man i definitely shouldnt have taken that many ibuprofen pms cause im so tired
6.40E+17,1,i actually seem to function like a normal person on zoloft its kinda nice
